batch_uuid,provider_name,recipient_bank_name,amount,transaction_status,last_update
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.850855+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.837862+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.824614+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.811311+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.797708+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.784362+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.770819+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.757205+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.743858+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.730316+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.716866+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.703277+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.689696+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.675791+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.661721+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.648157+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.634474+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.621086+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.60796+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.594591+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.58045+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.567051+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.553271+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.539674+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.526496+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.51314+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.499128+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.485501+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.471796+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.45864+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.43713+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.423398+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.41022+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.397118+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.383651+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.370601+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.357393+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.344001+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.330711+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.316969+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.303782+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.290412+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.277036+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.263782+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.250614+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.237074+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.223459+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.209714+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.195856+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.182464+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.169204+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.154704+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.138644+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.125441+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.11196+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.098595+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.085383+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.07235+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.058917+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.045675+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.032532+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.019105+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:30.005968+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.992061+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.978117+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.964199+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.949589+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.936065+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.922663+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.909084+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.895676+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.882244+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.868986+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.855245+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.841529+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.828289+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.814239+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.800419+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.786531+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.771764+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.758457+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.744934+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.731802+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.718698+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.705189+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.69166+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.678544+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.665242+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.651689+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.638268+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.624786+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.610886+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.597375+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.583947+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.569997+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.556955+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.543869+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.5303+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.516745+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.503449+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.489388+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.475736+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.462359+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.448664+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.426594+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.412059+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.398089+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.384212+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.370826+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.357634+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.344295+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.331027+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.31763+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.304256+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.290767+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.277194+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.263191+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.249404+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.235641+00
QYcbTZj0BUSukxMennTUymLcJ1QoR6yRAcBs,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:44:29.221026+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,NIB,15775.25,ACH PENDING,2019-08-01 16:54:06.893804+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,HFC,12982.69,ACH PENDING,2019-08-01 16:54:06.932469+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,NIB,36077.05,ACH PENDING,2019-08-01 16:54:06.958346+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,Stanbic,21038.16,ACH PENDING,2019-08-01 16:54:06.90631+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,GCB,9825.58,ACH PENDING,2019-08-01 16:54:06.985638+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,NIB,24474.11,ACH PENDING,2019-08-01 16:54:06.972526+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,Fidelity Bank,20626.09,ACH PENDING,2019-08-01 16:54:07.002147+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,First Atlantic,4411.91,ACH PENDING,2019-08-01 16:54:06.91929+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,GCB,16529.16,ACH PENDING,2019-08-01 16:54:07.014934+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,Royal Bank,7353.18,ACH PENDING,2019-08-01 16:54:06.945525+00
R4dRGMevf4mIwTWTYz9HLvTCHeP7sMJxgl6WtmH384,ACH,Ecobank,50641.91,ACH PENDING,2019-08-01 16:54:06.86657+00
R8QvIuTnBwiTzBTlmRVcPTBqeu8s9HI509tc4slUE,GHIPSS Instant Payment,Stanbic,2595.00,PAID,2019-08-17 15:00:49.769472+00
RAgdjFxTq1LrP8lzkpNGGuaCfDPLu9pHVVoLgr2vc,ADB Mobile Money Transfer,Vodafone Cash,2000.00,PAID,2019-09-23 11:30:22.480527+00
rf9NyleQzrHY6eCVUvCDrmMhyxO2zWurOzxA4UhCSw,GHIPSS Instant Payment,Stanbic,3000.00,PAID,2019-09-09 12:22:07.89952+00
riH0Nzp8QtvEoH4DhtiUeQU9TkEViAYW6vg9XULQM,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-07-29 14:06:45.969655+00
RmIJgP8arG2HxdqCRTIFsqaf1MYXAsX3kXTxGXF0P0,ACH,Unibank,17099.25,ACH PENDING,2019-09-04 16:39:29.611077+00
rotF0qJcQ8J8XdTIbwbIl7mgVpAFgkmEiwWbM5WW4Q,ADB Internal Transfer,ADB,5.00,PENDING,2019-06-30 20:29:35.679461+00
RpMNqHZaCGTyI3DskGdSqEon1jc9D6RO7cdcNHvjk,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-08-13 11:53:48.888506+00
s3jvQV3m7wWzauTif6V2PwCTV2av9FjpzEstF5vhA,GHIPSS Instant Payment,Stanbic,5000.00,FAILED,2019-07-31 11:31:18.04335+00
s3uBpc2zz2X7JHvdyLAZopuesPd1ZD4rlqKuWm7a0jU,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-09-18 19:31:18.835827+00
S4lJi3acvn28UKC28WJJOKrXUj2Fs6yvP8xQ9Szag,ADB Internal Transfer,ADB,1200000.00,APPROVAL PENDING,2019-09-24 14:17:57.653383+00
S5Dzg0hRA8ghSx0E3h4W3se3UiKaE6bKHzdR3OE,ADB Internal Transfer,ADB,36468.80,PAID,2019-09-12 15:44:41.951609+00
S5Dzg0hRA8ghSx0E3h4W3se3UiKaE6bKHzdR3OE,ADB Internal Transfer,ADB,37656.47,PAID,2019-09-12 15:44:41.978745+00
S7VZHXzDgJR9dGwhTPIzqgUOQDTC7qCjlIxTixQVgc,ADB Internal Transfer,ADB,667596.44,PAID,2019-08-08 15:04:29.002016+00
S8BcsTVOKd5OyrtL18xd9jKY1XMb76ALj07vmy9io,ACH,Royal Bank,45978.03,ACH PENDING,2019-08-27 15:07:52.310383+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Ecobank,47436.18,ACH PENDING,2019-08-14 17:17:56.271788+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,NIB,9304.04,ACH PENDING,2019-08-14 17:17:56.207231+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,GCB,21646.44,ACH PENDING,2019-08-14 17:17:56.259128+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Ecobank,17353.31,ACH PENDING,2019-08-14 17:17:56.246356+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,HFC,43986.88,ACH PENDING,2019-08-14 17:17:56.233165+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,First Atlantic,6922.52,ACH PENDING,2019-08-14 17:17:56.220378+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Ecobank,8992.11,ACH PENDING,2019-08-14 17:17:56.194478+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,HFC,15179.35,ACH PENDING,2019-08-14 17:17:56.181657+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Ecobank,44476.41,ACH PENDING,2019-08-14 17:17:56.168372+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Prudential Bank,8770.08,ACH PENDING,2019-08-14 17:17:56.155641+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Stanbic,49122.68,ACH PENDING,2019-08-14 17:17:56.142739+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Ecobank,6156.22,ACH PENDING,2019-08-14 17:17:56.128271+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,NIB,18360.08,ACH PENDING,2019-08-14 17:17:56.102537+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Cal Bank,18972.64,ACH PENDING,2019-08-14 17:17:56.089662+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,OmniBank,26949.62,ACH PENDING,2019-08-14 17:17:56.07667+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,NIB,83872.72,ACH PENDING,2019-08-14 17:17:56.049529+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,UBA,26971.30,ACH PENDING,2019-08-14 17:17:56.322644+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,ADB,12669.78,ACH PENDING,2019-08-14 17:17:56.297133+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Cal Bank,42392.33,ACH PENDING,2019-08-14 17:17:56.348497+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,GCB,13451.50,ACH PENDING,2019-08-14 17:17:56.335383+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Fidelity Bank,28490.46,ACH PENDING,2019-08-14 17:17:56.115675+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,GCB,31842.78,ACH PENDING,2019-08-14 17:17:56.310118+00
sFV3UG2sAdl7FNsFYJijI4m47s4ET1OcCgnu1havrN4,ACH,Fidelity Bank,21794.12,ACH PENDING,2019-08-14 17:17:56.284523+00
sP5nBKn5xVg58WLq0sD1PvC6bjcjmQtpahFqzW1Nbw,GHIPSS Instant Payment,Standard Chartered Bank,1000.00,APPROVAL PENDING,2019-08-22 15:02:29.24223+00
SqyBeQQwVwBWAIiBaoJgcYheHfYvVJtNoU9ULdvD3hI,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-08-22 13:38:51.106949+00
sWxM7t2ke2BImGt03BY2DQAKkGZohq7mBEtCnG0558,GHIPSS Instant Payment,Standard Chartered Bank,1960.00,PAID,2019-09-15 22:03:32.968708+00
SZldVQhQlOLjq3o4e3YPj5h68Lz0CdY6o0IY5Oldtuk,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-08-23 16:23:36.127834+00
T0BEdBLNAcrFx2luuYLSqwIETlus5acVDr0mBBM0,ADB Internal Transfer,ADB,111955.09,PAID,2019-08-02 17:59:15.370848+00
t1Mu3wc1uHBdOY3vn6PcG2ZUL55DW9LmSGdfJvyBfY,GHIPSS Instant Payment,Stanbic,5000.00,PAID,2019-08-23 16:18:15.223546+00
T395MTYuhsmrTI73tka4iXZCJ2pWkcBf9HlRazTA,ADB Mobile Money Transfer,MTN Mobile Money,626.20,PAID,2019-07-22 13:01:22.032848+00
thZ1VXnefMFe4DqnOGNTuhqBOrKcNu8XQoOrs9U,GHIPSS Instant Payment,Standard Chartered Bank,350.00,PAID,2019-09-01 10:10:25.743693+00
tKd2zAZWacE2B2dZ2xqVosTbKEvvUuZeDR829As2Y,ACH,Ecobank,10761.26,ACH PENDING,2019-08-07 16:48:57.218513+00
